NUMERO_FACTURA|ID_CONTRATO|VALOR_FACTURADO|FECHA_MAX_PAGO|FECHA_FACTURACION|FECHA_CORTE|CICLO_FACTURACION|CUENTA
001-230-005739698|105810200136431375|18.63|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8554233389
001-230-005749269|115250200135448925|16.1|14/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8553521516
001-230-005748390|103330200126088790|20.7|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8549352779
001-230-005742666|119510200136346013|34.35|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8554194062
001-230-005740279|103900200129072320|23.23|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8550359761
001-230-005739783|105500200138561015|20.93|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555100640
001-230-005742264|104930200127439528|23.23|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8550103766
001-230-005750373|100320200132290911|23.0|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8551319668
001-230-005748613|116750200125911077|11.5|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8549519000
001-230-005737429|114210200129068286|25.53|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8550348756
001-230-005738296|112920200130838403|23.0|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8551274536
001-230-005740072|104310200135266446|18.63|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553521185
001-230-005746594|108960200129045160|23.23|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8550352679
001-230-005748073|114940200129073540|23.0|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8550339713
001-230-005742798|106780200125301204|23.0|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8549124633
001-230-005750647|117680200138550620|20.7|18/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8555003132
001-230-005748647|117390200138562780|25.53|18/07/2025 00:00:00|06/07/2025 21:39:36|06/07/2025 00:00:00|26|8555027113
001-230-005750152|116730200138543723|21.85|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8555007134
001-230-005740819|119540200138550390|25.53|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8555015250
001-230-005747720|103200200138566074|19.66|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555006285
001-230-005748618|102640200138531435|23.23|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8554976129
001-230-005749863|115050200138415340|16.1|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8554983955
001-230-005749837|117010200138545864|28.4|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8555020108
001-230-005749118|101930200138537502|18.4|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555089157
001-230-005746074|123770200138562518|30.13|18/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8554941139
001-230-005737230|127540200138518658|18.4|14/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8555066794
001-230-005743866|109260200138507507|24.38|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555070517
001-230-005741249|121400200138532745|18.4|14/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555076986
001-230-005737077|114100200138538786|18.63|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555092219
001-230-005741300|119400200138548047|19.66|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8554976139
001-230-005748674|114270200136374231|23.23|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8554203656
001-230-005745868|107290200138541079|25.3|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555009136
001-230-005748262|114760200138527411|19.66|18/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555011098
001-230-005748631|116020200138508261|16.1|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8555075501
001-230-005738820|125540200138519713|16.1|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8555061887
001-230-005739412|103740200138533089|23.0|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555005128
001-230-005737059|100000200138440656|20.93|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555049543
001-230-005743027|105730200138518565|23.23|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555070785
001-230-005742204|119330200138563379|15.18|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8555015278
001-230-005737996|114220200138508955|4.79|14/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8555064590
001-230-005740222|104400200138540955|16.1|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555094253
001-230-005745049|108580200138532976|20.93|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555099031
001-230-005749783|114860200138564598|19.66|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8555009150
001-230-005738656|126100200138544442|2.64|14/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8555079751
001-230-005743473|110400200138528132|12.65|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555020097
001-230-005736289|100250200138528214|25.3|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555019131
001-230-005737640|125510200138514384|16.1|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8555078632
001-230-005750112|115170200138534793|23.23|18/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8555003123
001-230-005740658|120940200138556877|18.63|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555099202
001-230-005748581|103340200138544607|29.75|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555001250
001-230-005749301|101390200135272964|18.63|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8553475387
001-230-005748239|101880200138534418|29.75|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8554999237
001-230-005745231|107990200122960064|22.08|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8547949138
001-230-005740071|107010200138547744|25.53|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554998237
001-230-005737063|100000200138531847|23.0|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555004122
001-230-005746286|110630200138537823|25.53|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555027099
001-230-005741401|121060200138561350|14.03|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555095211
001-230-005738954|126010200138521503|25.53|14/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8555075798
001-230-005745478|107780200138509183|20.7|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555019123
001-230-005738254|113500200138543099|23.23|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554941129
001-230-005745567|122060200138545417|16.1|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8555085382
001-230-005740899|118090200138540193|18.4|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555097220
001-230-005745011|122290200138540991|20.93|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8555102191
001-230-005750053|103540200138538057|23.0|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555086194
001-230-005748183|102300200138543038|33.75|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555027103
001-230-005747271|117630200133391856|29.06|18/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8552452829
001-230-005736757|110870200138512891|20.7|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555068683
001-230-005744629|109550200138510584|41.63|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555077603
001-230-005747189|116230200138516491|16.1|14/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8555059802
001-230-005740507|118470200138503085|14.93|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555077382
001-230-005746887|121660200138537768|18.63|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555088203
001-230-005750090|117570200138539993|16.1|14/07/2025 00:00:00|06/07/2025 21:39:38|06/07/2025 00:00:00|26|8555095221
001-230-005737106|125770200138531754|16.1|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8555091048
001-230-005748884|101680200138557347|15.64|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555087572
001-230-005741168|104650200132162121|20.7|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8552052324
001-230-005743834|107590200120150003|40.25|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8546684110
001-230-005739937|120780200132164180|25.3|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8552048466
001-230-005737965|110830200132307401|19.78|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8551234725
001-230-005747529|116380200134959246|29.15|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8553389716
001-230-005742194|118340200126077163|18.05|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8549340722
001-230-005746429|107560200125360135|19.55|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8549164062
001-230-005740284|104130200136380532|20.7|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554174144
001-230-005736593|125220200126098295|20.7|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8549328841
001-230-005736564|112080200128848707|19.55|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8550680207
001-230-005739578|104060200121510870|19.55|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8547300021
001-230-005738917|113700200135449213|20.7|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8553542519
001-230-005747547|102670200125242777|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8549077172
001-230-005746152|107600200129041089|27.6|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8550365339
001-230-005736392|112400200129059698|26.68|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8550359745
001-230-005745193|121870200126060701|25.53|18/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8549349374
001-230-005736639|110660200126049720|24.15|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8549361707
001-230-005743491|124240200132141355|67.85|18/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8552033011
001-230-005749150|102360200136428863|32.6|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8554226373
001-230-005745865|107290200136417385|18.63|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554221136
001-230-005738500|127820200133386597|26.52|18/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8552472668
001-230-005746372|107140200135454278|11.5|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553533619
001-230-005737154|112710200121502623|24.15|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8547281038
001-230-005744574|108270200125241287|19.55|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8549086141
001-230-005736510|110720200126076648|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8549366375
001-230-005739170|125180200125393951|20.7|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8549148179
001-230-005739670|105740200127563985|19.55|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8549327831
001-230-005749592|116860200122688876|20.7|18/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8547847149
001-230-005749926|102910200126094299|25.53|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8549329752
001-230-005744992|123240200133390111|17.25|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8552481657
001-230-005744699|122930200126064022|23.0|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8549353370
001-230-005740528|119140200125917467|20.7|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8549519168
001-230-005739732|105240200135456514|18.63|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8553525630
001-230-005745424|107780200132269401|25.3|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8551307662
001-230-005744096|109400200124232454|29.03|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8547953622
001-230-005749795|117380200134963788|19.55|18/07/2025 00:00:00|06/07/2025 21:39:35|06/07/2025 00:00:00|26|8553309151
001-230-005739624|120880200122917848|32.51|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8547980034
001-230-005745900|122170200126060172|20.7|18/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8549325702
001-230-005745421|107830200138626656|20.7|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555105735
001-230-005744853|123030200120190223|21.85|18/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8546674160
001-230-005739057|100220200128849066|23.0|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8550733159
001-230-005748147|116870200123874620|26.5|18/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8548385830
001-230-005740276|103900200136402480|16.1|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554205859
001-230-005744514|107640200136415028|24.38|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554166167
001-230-005739025|126380200135267354|11.5|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8553464020
001-230-005748590|115460200135450990|12.29|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8553539569
001-230-005736532|113350200129040894|20.7|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8550332738
001-230-005744680|109680200127456052|31.45|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8550107905
001-230-005737557|126290200133397200|20.7|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8552473906
001-230-005741371|118190200126024459|24.15|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8549563061
001-230-005746273|109670200129072583|23.23|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8550332777
001-230-005740693|118920200125921900|20.7|18/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8549514342
001-230-005746902|121590200126040522|20.7|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8549347667
001-230-005745997|108530200129051859|19.55|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8550362330
001-230-005746097|121760200136268613|18.63|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8554062056
001-230-005746505|108260200130843320|13.56|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8551304555
001-230-005740082|105180200129084269|23.23|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8550362347
001-230-005736273|112890200126003032|19.55|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8549322315
001-230-005739100|113520200120151622|19.78|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8546666081
001-230-005745198|121870200138531252|18.4|14/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555069991
001-230-005749151|102360200138571088|21.85|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555018157
001-230-005744882|124840200138561987|18.4|14/07/2025 00:00:00|06/07/2025 21:39:38|06/07/2025 00:00:00|26|8555101564
001-230-005748340|103280200138564289|20.7|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555002151
001-230-005739104|113520200138552594|18.63|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555092452
001-230-005742193|118340200138556912|23.23|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555017146
001-230-005749681|117350200138565045|16.1|14/07/2025 00:00:00|06/07/2025 21:39:35|06/07/2025 00:00:00|26|8555084814
001-230-005741742|120820200138566256|9.76|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555096791
001-230-005739136|112290200138557720|31.05|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555083597
001-230-005739138|112290200138560477|16.1|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555103561
001-230-005741908|105080200138559940|9.76|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555096611
001-230-005745003|124920200138560669|9.76|14/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8555087661
001-230-005744681|109680200138557761|25.3|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555001270
001-230-005746445|109500200138554879|23.0|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555022251
001-230-005739251|126440200138564672|18.63|14/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8555086756
001-230-005742507|120240200138566882|20.93|14/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8555083803
001-230-005739678|105710200138554976|12.65|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555023247
001-230-005745539|122100200138573278|24.38|18/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8554985363
001-230-005743016|105780200138555645|18.17|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555087516
001-230-005749793|117380200138448954|20.93|14/07/2025 00:00:00|06/07/2025 21:39:35|06/07/2025 00:00:00|26|8555050632
001-230-005742836|118820200138528817|20.7|14/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8555072959
001-230-005750223|102140200138562268|21.85|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555028125
001-230-005744477|110500200138564355|23.23|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555084675
001-230-005749344|117500200138552164|24.38|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8554997146
001-230-005742000|120920200138557207|13.68|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555086573
001-230-005736070|113550200138557275|18.63|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555079956
001-230-005742395|118480200138558884|18.17|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555084641
001-230-005745138|124810200138561651|16.1|14/07/2025 00:00:00|06/07/2025 21:39:38|06/07/2025 00:00:00|26|8555102600
001-230-005741227|119550200125419144|25.16|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8549139202
001-230-005744986|123240200138565051|27.83|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8555007146
001-230-005748604|116950200138560736|16.1|14/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8555090641
001-230-005743218|107930200138560246|13.8|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555090607
001-230-005740990|121450200138557918|27.83|18/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8554992265
001-230-005737686|125300200138552277|16.1|14/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555088451
001-230-005745118|109380200138552720|16.1|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555100402
001-230-005738157|125840200138554577|11.73|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8555079866
001-230-005736373|111420200138555353|12.29|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555084538
001-230-005739211|113750200138555442|16.33|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555099501
001-230-005746906|121600200138556436|20.7|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555021254
